A,B
27.6234393,0.554939205
27.50127447,0.563300958
27.32088051,0.575648292
27.23814778,0.581311057
27.26016998,0.579803715
27.31923699,0.575760785
27.37885127,0.571680397
27.35537698,0.57328713
27.13831071,0.588144554
26.64690501,0.621779549
25.98932531,0.666788571
25.37144855,0.709080067
25.09721023,0.727850717
25.00798508,0.733957866
25.04911265,0.731142828
25.18209876,0.722040395
25.36563308,0.709478115
25.58863974,0.694214092
25.83643739,0.677253213
26.22575426,0.65060584
26.87232055,0.606350646
27.72632594,0.547896975
28.57233202,0.489990829
29.21238595,0.446181384
29.47352885,0.428307069
29.40063126,0.433296654
28.95184805,0.464014289
28.24604396,0.512324102
27.3758739,0.571884188
26.59750235,0.625160988
26.01834867,0.664802025
25.69651403,0.686830476
25.51162791,0.699485282
25.46203805,0.702879534
25.52634706,0.698477808
25.64133434,0.690607332
25.7609732,0.682418472
25.82860656,0.677789206
25.86562461,0.67525545
25.9157364,0.671825474
26.05066633,0.662589994
26.19905452,0.652433343
26.44954436,0.635288193
26.72830132,0.616208258
27.00343593,0.59737626
27.36505857,0.572624459
27.85749781,0.538918721
28.32790194,0.50672121
28.71662791,0.480114282
25.77715121,0.681311144
25.90313546,0.672687964
26.04800898,0.66277188
26.22241246,0.650834575
26.38832034,0.639478762
26.5529587,0.628209844
26.71669756,0.617002494
26.82327466,0.609707666
27.03388313,0.595292255
27.33203976,0.57488448
27.5666787,0.558824269
27.65811957,0.552565462
27.63334379,0.554261277
27.41054743,0.569510906
27.06572617,0.593112711
26.63231143,0.622778429
26.41070004,0.63794695
26.56239607,0.627563889
26.92060649,0.603045644
27.64335426,0.553576096
28.6282,0.486166861
29.40995098,0.432658751
29.85400337,0.402264924
30.14649514,0.382244889
30.11763471,0.384220284
29.67601359,0.4144477
29.18023634,0.448381912
28.57864352,0.489558829
27.98196147,0.53039962
27.41845892,0.568969392
26.91136981,0.603677862
26.59178142,0.625552566
26.64764381,0.621728981
27.13748075,0.588201362
27.83126296,0.540714404
28.46475389,0.497354175
29.00799461,0.460171254
29.47873477,0.427950742
29.72639031,0.41099959
29.52272284,0.424939913
29.0158394,0.459634305
28.54406862,0.491925359
28.43467821,0.499412749
28.68669493,0.482163089
29.12379108,0.452245392
29.68958864,0.413518535
30.31641969,0.37061415
30.94368842,0.327679807
31.62230647,0.281230784
32.10588087,0.248131814
32.26075725,0.237531069
31.85986714,0.26497059
31.26250194,0.305858141
30.9001152,0.330662241
30.85196513,0.333957945
30.8097458,0.336847709
30.76107546,0.340179023
30.68919869,0.345098735
30.61201639,0.350381594
30.55982857,0.353953666
30.60426506,0.350912145
30.5363971,0.355557468
30.29993656,0.371742362
29.87142012,0.401072808
29.36173329,0.435959083
28.94937956,0.464183248
28.95644336,0.463699756
29.10786374,0.453335562
29.52903476,0.424507884
30.15792436,0.381462599
30.66460682,0.346781963
30.74344262,0.341385929
30.66965846,0.346436196
30.4350857,0.362491878
30.07975947,0.386812711
29.74237437,0.409905537
29.48585692,0.427463256
29.45105752,0.429845153
29.48727366,0.427366285
29.48341327,0.427630515
29.39720227,0.433531355
29.21480907,0.44601553
28.92071338,0.466145348
28.61946752,0.48676457
28.46559161,0.497296835
28.59868919,0.488186773
28.8136778,0.473471557
29.08780068,0.454708809
29.35293034,0.436561614
29.58042691,0.420990272
29.7289557,0.410823998
29.83208801,0.403764953
29.93741851,0.39655545
30.09455814,0.385799794
30.32635236,0.369934293
30.71088054,0.343614689
31.26427668,0.305736666
31.77933001,0.270483073
32.0676544,0.250748281
32.13744996,0.24597102
32.03954394,0.252672343
31.905414,0.261853067
31.74043942,0.273144997
31.6505155,0.279299974
31.67758528,0.277447143
31.70340848,0.275679635
31.62743993,0.280879416
31.63093922,0.280639902
31.58245497,0.283958479
31.22977579,0.308098131
30.76270219,0.34006768
30.431203,0.362757635
30.26628793,0.374045493
30.11578298,0.384347029
29.864978,0.401513749
29.61294369,0.418764613
29.30218187,0.440035168
29.29973231,0.440202832
29.50512006,0.426144762
29.88591134,0.400080935
30.12293914,0.383857214
30.08465109,0.386477897
29.78867336,0.406736534
29.33629055,0.437700549
28.75671035,0.477370779
28.33220324,0.506426801
28.00194054,0.529032123
27.74208956,0.546818011
27.51473558,0.562379593
27.28960545,0.57778896
27.19193736,0.584473998
27.21820411,0.582676131
27.21788005,0.582698312
27.12510979,0.58904811
26.92543377,0.602715233
26.70312972,0.617931165
26.49996783,0.631836884
26.34866863,0.642192782
26.26510914,0.647912137
26.232455,0.650147197
26.35531943,0.641737558
26.67054641,0.620161378
27.00581527,0.597213402
27.34830422,0.573771236
27.62623592,0.554747786
27.80265832,0.542672292
27.86110451,0.538671855
27.86471141,0.538424976
27.83025923,0.540783107
27.83715155,0.540311351
28.00466112,0.528845909
28.28127385,0.509912739
28.63052656,0.486007617
28.83835207,0.47178269
29.06259936,0.45643375
29.25719568,0.443114315
29.37680322,0.434927599
29.42998215,0.431287688
29.40471784,0.433016941
29.2610714,0.442849036
29.1122845,0.453032977
29.02442297,0.459046791
28.97203301,0.462632699
28.98023614,0.462071224
28.91205905,0.466737706
28.85443171,0.470682096
28.91914252,0.466252868
28.9728795,0.46257476
29.10468276,0.45355329
29.27856582,0.441651604
29.43071805,0.431237318
29.42201966,0.431832692
29.25136978,0.443513078
29.01881582,0.45943058
28.81676156,0.473260485
28.59197071,0.48864663
28.34317847,0.505675585
28.09343001,0.52276999
27.8842242,0.537089394
27.79358586,0.54329327
27.8356704,0.540412731
27.94854147,0.532687102
28.16567388,0.517825151
28.49468409,0.495305557
28.87282001,0.469423481
29.23892476,0.444364895
29.65568451,0.415839154
30.01502493,0.391243563
30.29223585,0.372269449
30.51310618,0.35715165
30.76136722,0.340159053
31.02926495,0.321822394
31.22656996,0.308317558
31.22866608,0.308174086
30.69399794,0.344770244
29.88523041,0.400127543
29.13182825,0.451695276
28.64391742,0.48509106
28.24640982,0.512299059
28.03340675,0.526878372
27.96906211,0.531282537
27.89954324,0.536040859
27.78144897,0.544123998
27.60653633,0.556096154
27.46113697,0.566048229
27.42791064,0.568322455
27.52008646,0.562013344
27.60890202,0.555934231
27.54067817,0.560603914
27.22344733,0.582317251
26.62094427,0.623556471
25.89960098,0.672929887
25.30503616,0.713625762
24.99307642,0.734978311
24.91831317,0.740095593
24.96707497,0.736758019
25.08665594,0.728573121
25.2355532,0.718381626
25.46699627,0.702540161
25.75295435,0.682967334
26.16912813,0.6544817
26.79995748,0.611303645
27.63571681,0.554098852
28.47683467,0.496527287
29.14047912,0.451103154
29.43462122,0.43097016
29.35667085,0.436305589
28.87693002,0.469142165
28.13089222,0.520205834
27.21774789,0.582707358
26.47564959,0.633501381
25.95224633,0.669326498
25.64942818,0.690053337
25.49300043,0.700760267
25.45140921,0.703607041
25.47606508,0.701919432
25.52117965,0.698831499
25.56986817,0.69549894
25.59637868,0.693684389
25.63574448,0.690989938
25.67871596,0.688048691
25.75236363,0.683007767
25.85485858,0.675992347
26.06331777,0.661724048
26.37178258,0.640610714
26.68349537,0.619275067
27.2328351,0.581674692
27.89762327,0.536172275
28.44170121,0.49893205
28.82656967,0.472589154
26.07983074,0.660593793
26.0707533,0.661215112
26.07939058,0.66062392
26.14928868,0.65583964
26.25009249,0.648939974
26.39027194,0.639345182
26.55805268,0.627861179
26.68819084,0.618953679
26.97373164,0.599409414
27.3993684,0.570276071
27.7363453,0.547211186
27.87018861,0.538050081
27.87493246,0.537725381
27.72519878,0.547974126
27.34948577,0.573690362
26.92964231,0.602427174
26.68712729,0.619026476
26.87951219,0.605858404
27.21071369,0.583188824
27.92692024,0.534167
28.82625033,0.472611012
29.49666216,0.426723675
29.85207626,0.402396827
30.11099766,0.384674567
30.11790614,0.384201705
29.65884449,0.415622864
29.01008225,0.460028362
28.43505708,0.499386816
27.87182803,0.537937868
27.41964412,0.568888269
26.95547089,0.600659298
26.69585277,0.618429247
26.84555425,0.608182706
27.41749416,0.569035427
28.09316879,0.52278787
28.61866906,0.486819221
29.12410754,0.452223732
29.5554424,0.422700374
29.76457087,0.408386264
29.73868111,0.410158328
29.44766401,0.430077427
29.18128083,0.44831042
29.10960675,0.45321626
29.28750098,0.441040024
29.62389601,0.418014965
30.1292417,0.383425826
30.66554984,0.346717417
31.20355787,0.309892655
31.88147246,0.263491781
32.2305697,0.2395973
32.329649,0.23281567
31.88906833,0.26297187
31.2804641,0.304628694
30.7831148,0.338670507
30.60579672,0.350807308
30.52469293,0.356358578
30.49170541,0.358616457
30.35330734,0.36808932
30.11115335,0.38466391
29.95922882,0.395062611
29.87243176,0.401003565
29.74492886,0.409730691
29.54907882,0.423135939
29.19419133,0.447426742
28.88092479,0.468868737
28.79721704,0.474598238
29.03201005,0.458527481
29.4149349,0.43231762
30.00082513,0.39221549
30.62930122,0.349198507
30.98729765,0.324694908
31.0790907,0.318411996
31.07204543,0.31889422
30.87882532,0.332119458
30.53172809,0.355877046
30.18915684,0.379324845
29.92264476,0.397566662
29.8147524,0.404951515
29.78438563,0.407030014
29.69714341,0.413001437
29.41832492,0.432085585
29.065319,0.456247601
28.645466,0.484985064
28.29635649,0.508880385
28.04868803,0.525832422
28.08108133,0.523615214
28.30302255,0.508424117
28.6695363,0.483337537
29.05145544,0.457196513
29.38544872,0.434335845
29.67280815,0.414667101
29.91551886,0.398054405
30.1367877,0.382909329
30.37665718,0.366491105
30.61750175,0.350006139
30.96731673,0.326062532
31.57425296,0.284519878
32.14085498,0.245737958
32.51299638,0.220266186
32.69906775,0.207530254
32.71000374,0.206781723
32.6173879,0.213120952
32.49653564,0.221392865
32.34680405,0.231641467
32.20325057,0.241467199
32.11101289,0.247780544
31.89816732,0.262349077
31.62210723,0.281244421
31.36502269,0.298840955
30.98321061,0.324974652
30.5997044,0.351224306
30.38143312,0.366164209
30.33014582,0.369674645
30.3287667,0.36976904
30.23196502,0.376394775
29.96366181,0.394759188
29.68168295,0.414059652
29.74364681,0.409818443
30.07652282,0.387034249
30.61996371,0.349837627
30.98334457,0.324965483
30.96253183,0.326390042
30.52272997,0.356492936
29.8478575,0.402685587
29.0940374,0.454281927
28.5334641,0.492651202
28.18468874,0.516523651
27.89769451,0.536167398
27.6316302,0.554378567
27.42829486,0.568296157
27.31618093,0.575969962
27.37452752,0.571976342
27.36787031,0.572432005
27.21526653,0.582877198
26.92733209,0.6025853
26.59857887,0.625087304
26.33831123,0.642901711
26.18783312,0.653201409
26.08705205,0.660099519
26.06542067,0.661580111
26.21517476,0.65132997
26.54837413,0.628523642
26.92543077,0.602715438
27.31497006,0.576052842
27.70964891,0.54903846
28.03196416,0.526977112
28.26090182,0.511307133
28.38547344,0.502780643
28.36150689,0.504421069
28.29763374,0.508792962
28.33991064,0.505899256
28.5795392,0.489497522
28.83984514,0.471680495
29.01397573,0.459761867
29.26338269,0.442690836
29.43983385,0.430613374
29.63431547,0.417301789
29.7871178,0.406843006
29.76417577,0.408413307
29.6452494,0.4165534
29.50262503,0.426315538
29.35598966,0.436352214
29.17665425,0.448627093
29.12889453,0.451896078
29.09129399,0.454469704
29.04419618,0.457693384
29.11386029,0.452925119
29.18612751,0.447978682
29.26697558,0.442444915
29.43891778,0.430676076
29.54972517,0.423091698
29.5780508,0.421152909
29.48852126,0.427280891
29.30250058,0.440013354
29.10672738,0.453413342
28.81997226,0.473040724
28.52456874,0.493260058
28.19753407,0.515644433
27.98441117,0.530231947
27.88763535,0.536855913
27.91787898,0.534785842
28.04580918,0.526029469
28.23690196,0.512949839
28.56619059,0.490411188
28.90788403,0.467023472
29.29960784,0.440211352
29.75073782,0.409333088
30.15284556,0.381810225
30.45916496,0.360843737
30.66186971,0.346969309
30.81356442,0.336586338
30.98144669,0.325095386
31.02033514,0.322433608
30.98873079,0.324596815
30.55284446,0.354431704
29.86139079,0.401759281
29.14057922,0.451096302
28.61575229,0.487018864
28.24631629,0.512305461
28.11170669,0.521519016
28.0966746,0.52254791
28.11433226,0.521339305
28.02511895,0.527445642
27.85941986,0.538787164
27.60861264,0.555954037
27.52771734,0.561491037
27.66649823,0.551991972
27.77298567,0.544703281
27.65884343,0.552515916
27.23015897,0.581857863
26.55063282,0.628369043
25.79814269,0.679874351
25.24648281,0.717633533
24.93959369,0.738639016
24.86434843,0.74378929
24.90999257,0.740665109
25.03319739,0.732232172
25.18177817,0.722062339
25.38703949,0.708012922
25.67323974,0.68842352
26.07793763,0.660723369
26.62270582,0.623435899
27.3571862,0.573163295
28.11074199,0.521585046
28.82095685,0.472973332
29.21027125,0.446326128
29.21405268,0.446067303
28.84477135,0.471343313
28.15187919,0.518769349
27.30706354,0.576594015
26.59166913,0.625560251
26.0729845,0.661062393
25.73111263,0.684462323
25.5821925,0.694655383
25.53777492,0.697695611
25.5200914,0.698905985
25.50995518,0.699599774
25.50258633,0.700104146
25.48401172,0.701375513
25.49278844,0.700774777
25.52700941,0.698432472
25.58330965,0.694578918
25.68694657,0.687485335
25.8830489,0.674062819
26.16736913,0.654602097
26.50263547,0.631654293
27.13293504,0.5885125
27.87333331,0.537834837
28.51282892,0.494063607
28.89764359,0.467724394
26.73146563,0.615991672
26.50010916,0.63182721
26.30135446,0.645431271
26.21593877,0.651277676
26.23183803,0.650189427
26.30492198,0.645187087
26.44266631,0.635758971
26.63781969,0.622401408
26.9819227,0.598848764
27.42984202,0.568190259
27.89213327,0.536548046
28.20446891,0.515169767
28.32238913,0.507098542
28.21825669,0.514226043
27.7986906,0.542943869
27.35480272,0.573326436
27.12516314,0.589044459
27.21963726,0.582578037
27.50791785,0.562846243
28.17620597,0.517104267
28.93718574,0.465017872
29.49039546,0.427152609
29.78510363,0.406980869
30.04883863,0.388929134
30.01492697,0.391250268
29.48445998,0.427558872
28.82268181,0.472855265
28.29558019,0.50893352
27.75634336,0.545842388
27.28378436,0.578187393
27.06053214,0.593468224
27.01493315,0.596589315
27.19483395,0.584275736
27.81013177,0.54216076
28.42979901,0.499746713
28.88998163,0.468248828
29.33455171,0.437819566
29.70362746,0.412557627
29.89647353,0.399357991
29.93590318,0.396659169
29.86589487,0.401450992
29.74945438,0.409420935
29.71586255,0.411720178
29.82310302,0.404379945
30.06671148,0.3877058
30.50348105,0.357810456
30.95107624,0.327174137
31.46060419,0.292298737
32.02701876,0.253529648
32.53225689,0.218947871
32.67153019,0.209415103
32.35579033,0.231026388
31.78197298,0.270302171
31.08939334,0.317706816
30.611557,0.350413037
30.38526939,0.36590163
30.24238682,0.37568144
30.05494695,0.388511041
29.67269562,0.414674803
29.34929888,0.436810175
29.16539197,0.449397957
29.02516676,0.45899588
28.87841353,0.469040624
28.55028358,0.491499967
28.32381295,0.507001087
28.49051689,0.495590787
28.92444629,0.465889843
29.50069548,0.426447609
30.22022828,0.377198114
30.88480521,0.331710156
31.34694383,0.300078389
31.56514397,0.285143356
31.59290667,0.283243096
31.44941833,0.29306437
31.09916384,0.31703806
30.71697778,0.343197355
30.41212394,0.36406353
30.25236725,0.374998315
30.06612928,0.38774565
29.81698302,0.404798837
29.46039736,0.429205873
28.97048215,0.46273885
28.41682578,0.500634685
28.00514711,0.528812645
27.68926073,0.550433959
27.64042401,0.553776661
27.80423357,0.542564472
28.23792267,0.512879975
28.72178365,0.479761389
29.16743217,0.449258313
29.55446628,0.422767186
29.9034973,0.398877238
30.22581436,0.376815767
30.53376272,0.355737782
30.8068577,0.337045389
31.2248897,0.308432566
31.82585899,0.267298328
32.39531919,0.228320776
32.79430899,0.201011325
33.08583052,0.1810577
33.17676213,0.17483375
33.10263679,0.179907369
32.97252357,0.188813163
32.80696273,0.200145221
32.60719308,0.213818752
32.34658641,0.231656364
32.01275018,0.254506282
31.60931341,0.282120113
31.16399705,0.312600454
30.76826639,0.33968683
30.41302429,0.364001904
30.24474681,0.375519907
30.24477342,0.375518085
30.30769566,0.371211279
30.25640439,0.374721986
29.95534617,0.395328365
29.75797168,0.408837956
29.88071074,0.400436898
30.36155915,0.367524513
31.05583437,0.32000381
31.5690233,0.28487783
31.56992868,0.28481586
31.02816091,0.321897962
30.19527446,0.378906116
29.2906819,0.440822301
28.65251599,0.484502517
28.2487968,0.512135679
28.01203204,0.528341396
27.82430104,0.541190924
27.69309274,0.550171672
27.61237381,0.555696599
27.60893982,0.555931644
27.56227799,0.559125482
27.33596615,0.574615733
26.90572601,0.60406416
26.47531877,0.633524025
26.15438523,0.655490799
25.97315353,0.667895473
25.85837318,0.675751785
25.86947546,0.674991873
26.08854845,0.659997096
26.45951498,0.634605739
26.89698976,0.604662126
27.34582448,0.573940964
27.82046412,0.541453547
28.27377912,0.510425727
28.64742695,0.484850845
28.90249737,0.467392169
28.94304359,0.464616923
28.86625524,0.469872816
28.87491532,0.469280064
29.00118967,0.460637028
29.17020468,0.449068544
29.3264707,0.438372683
29.47154855,0.428442614
29.60047836,0.419617821
29.76944585,0.408052589
29.9342559,0.39677192
29.95314435,0.395479072
29.90273406,0.398929479
29.74885344,0.409462067
29.49129155,0.427091275
29.20996516,0.446347079
29.09602867,0.454145631
29.0552881,0.45693418
29.11219923,0.453038814
29.21131483,0.446254698
29.30115371,0.440105543
29.41789863,0.432114762
29.62242644,0.418115552
29.76687766,0.408228373
29.87316145,0.40095362
29.86661627,0.401401615
29.74100514,0.409999256
29.527163,0.424636
29.22757912,0.445141465
28.92964528,0.46553399
28.66056939,0.48395129
28.41699093,0.500623381
28.3004479,0.508600342
28.29465032,0.508997167
28.36083363,0.504467151
28.47921902,0.496364087
28.70468441,0.480931772
28.97807988,0.462218812
29.34966022,0.436785442
29.81777994,0.404744291
30.30688864,0.371266517
30.68592568,0.345322762
30.87722358,0.332229092
30.93218414,0.328467234
30.95691876,0.326774237
30.91215418,0.329838215
30.71084777,0.343616932
30.2986048,0.371833517
29.73691683,0.410279087
29.0887031,0.454647041
28.55075165,0.491467929
28.2454355,0.512365748
28.1848471,0.516512811
28.28168244,0.509884772
28.36441458,0.504222048
28.26787839,0.510829611
28.03586466,0.526710136
27.76595474,0.545184523
27.61375919,0.555601774
27.61286033,0.555663298
27.6671698,0.551946006
27.54849926,0.560068587
27.0491865,0.594244793
26.36745997,0.640906582
25.65768013,0.68948852
25.18874788,0.721585286
24.91847838,0.740084285
24.83150596,0.746037242
24.86811357,0.74353158
24.99835747,0.734616841
25.16405628,0.72327534
25.3566807,0.710090874
25.57076914,0.695437272
25.9157356,0.671825529
26.40780226,0.638145293
27.02399641,0.595968967
27.66741866,0.551928972
28.29717833,0.508824133
28.85312777,0.470771345
29.10596368,0.453465615
28.94545223,0.46445206
28.41427158,0.500809511
27.76156628,0.545484898
27.06539385,0.593135457
26.49684458,0.632050659
26.07460063,0.660951775
25.85333991,0.676096295
25.7724032,0.681636128
25.70399056,0.686318733
25.63257203,0.691207081
25.57800865,0.694941753
25.50142746,0.700183466
25.48269832,0.70146541
25.53687952,0.697756898
25.60712382,0.692948922
25.72692418,0.684749008
25.8977065,0.673059558
26.12550318,0.657467674
26.45735786,0.634753386
27.07043715,0.592790261
27.80585771,0.542453305
28.42294501,0.500215846
28.77030018,0.476440603
27.60332325,0.556316078
27.15383684,0.587081845
26.72069563,0.616728841
26.48680371,0.632737921
26.41905346,0.637375188
26.40780044,0.638145418
26.51733486,0.630648171
26.73251472,0.615919865
27.11605673,0.589667761
27.59262307,0.557048467
28.12800153,0.520403691
28.59131446,0.488691547
28.86923635,0.469668769
28.8337249,0.472099403
28.482456,0.496142527
28.01168903,0.528364874
27.7762671,0.544478678
27.77197048,0.544772767
27.97174315,0.531099029
28.51708728,0.493772137
29.0994278,0.453912973
29.54895223,0.423144603
29.82372649,0.40433727
30.07585811,0.387079746
29.88674937,0.400023575
29.26115561,0.442843272
28.59290043,0.488582993
28.19172166,0.516042272
27.86171928,0.538629777
27.58541487,0.557541844
27.50272943,0.563201372
27.54778707,0.560117334
27.80328135,0.542629648
28.26782667,0.510833151
28.77003632,0.476458663
29.15208657,0.450308665
29.53022412,0.424426477
29.82792117,0.404050159
30.06251707,0.387992893
30.21932919,0.377259654
30.27737524,0.373286605
30.29227134,0.372267019
30.29169809,0.372306257
30.25637138,0.374724246
30.37405275,0.366669369
30.67941974,0.345768071
31.10438777,0.316680501
31.63238224,0.280541133
32.26627427,0.237153448
32.98596257,0.18789331
33.46468445,0.155126478
33.33610666,0.163927176
32.76891906,0.202749176
31.85415745,0.265361398
31.03662478,0.32131864
30.48031777,0.359395902
30.12236652,0.383896408
29.74060783,0.41002645
29.23418915,0.444689032
28.79217167,0.474943577
28.53635155,0.492453566
28.34922786,0.505261526
28.2195089,0.514140333
28.03989941,0.526433972
27.89552365,0.536315986
28.0058831,0.528762269
28.48705302,0.495827877
29.26345259,0.442686052
30.16408667,0.38104081
30.94122279,0.327848571
31.52334138,0.288004597
31.91590498,0.261134996
31.96701372,0.257636782
31.80338078,0.268836883
31.5400746,0.286859266
31.24139602,0.307302767
30.95884302,0.326642528
30.74277813,0.341431411
30.4127431,0.364021151
29.98984015,0.392967373
29.55366426,0.422822082
28.94337594,0.464594175
28.33883212,0.505973077
27.83329886,0.540575054
27.47121244,0.565358599
27.38260342,0.571423576
27.47004794,0.565438305
27.84076436,0.540064068
28.37498878,0.503498281
28.92332174,0.465966814
29.39454626,0.43371315
29.82939784,0.403949086
30.24764091,0.375321816
30.62977504,0.349166076
31.04011182,0.321079964
31.52297903,0.288029398
32.03563071,0.25294019
32.51858868,0.219883413
32.96189786,0.189540455
33.30321508,0.166178489
33.46717132,0.15495626
33.39499688,0.159896347
33.20297781,0.173039378
32.95355534,0.190111471
32.7565251,0.2035975
32.43902192,0.225329478
32.07478089,0.250260498
31.67787612,0.277427236
31.22739444,0.308261126
30.7677956,0.339719053
30.37337019,0.366716088
30.17593326,0.380229953
30.16008748,0.381314541
30.17749293,0.380123199
30.04672547,0.389073772
29.71288298,0.411924119
29.52248403,0.424956259
29.65923201,0.41559634
30.19453705,0.378956589
30.97122764,0.325794844
31.60021953,0.282742557
31.60682282,0.282290585
31.07923332,0.318402234
30.22094489,0.377149065
29.32811151,0.438260376
28.75716257,0.477339827
28.44442725,0.498745462
28.21243614,0.514624438
28.11725068,0.521139549
28.10281251,0.522127791
28.06766563,0.524533471
27.96424429,0.531612299
27.79996875,0.542856384
27.49127482,0.563985399
26.96275029,0.600161048
26.45224612,0.635103267
26.09138167,0.659803172
25.85817508,0.675765344
25.7054757,0.686217081
25.75951844,0.682518045
26.04554761,0.662940353
26.42167267,0.637195913
26.87086774,0.606450086
27.35481549,0.573325562
27.87672551,0.537602653
28.37742681,0.503331407
28.80261945,0.474228463
29.11846967,0.452609623
29.23944379,0.44432937
29.26746483,0.442411428
29.29959931,0.440211936
29.45543601,0.429545461
29.54973572,0.423090977
29.60493358,0.419312877
29.65475765,0.415902594
29.70576024,0.412411646
29.78520757,0.406973755
29.89356002,0.39955741
29.94352149,0.396137722
29.93789665,0.396522723
29.78903523,0.406711765
29.50110855,0.426419335
29.20892218,0.446418467
29.0633058,0.456385397
28.99204333,0.461263063
29.03514531,0.458312883
29.23338512,0.444744065
29.44735708,0.430098435
29.68542756,0.413803346
30.0079944,0.391724778
30.29033072,0.372399848
30.49106997,0.358659951
30.47909418,0.359479652
30.36418581,0.367344727
30.08739688,0.386289957
29.70103834,0.412734843
29.36871227,0.435481396
29.17724661,0.448586549
29.00106095,0.460645839
28.91097216,0.4668121
28.88554,0.468552842
28.90035056,0.467539111
28.94929247,0.464189209
29.02378084,0.459090741
29.18836063,0.447825833
29.47663938,0.428094164
29.96074186,0.394959048
30.48369077,0.359165032
30.87785283,0.332186022
31.05277423,0.320213267
31.02087282,0.322396806
30.89517068,0.331000676
30.73209638,0.34216254
30.41758145,0.363689983
29.98167589,0.393526188
29.4875831,0.427345105
28.94542169,0.464454151
28.46295399,0.497477371
28.27411225,0.510402925
28.27636933,0.510248436
28.47392065,0.496726742
28.56543937,0.490462607
28.42376972,0.500159397
28.04399474,0.526153661
27.71506925,0.548667456
27.43646316,0.567737066
27.2881619,0.577887766
27.19598196,0.584197159
27.04108282,0.594799462
26.62432532,0.62332505
26.06147241,0.661850356
25.50519763,0.699925412
25.14979237,0.724251655
24.92763604,0.739457475
24.84840854,0.74488032
24.8767137,0.742942931
24.99888502,0.734580733
25.16565779,0.723165722
25.3652444,0.709504719
25.56476705,0.695848094
25.81478933,0.678734947
26.20671294,0.651909151
26.704084,0.617865848
27.30256784,0.57690173
28.01993244,0.527800641
28.70437922,0.480952661
29.10219369,0.453723658
29.1697627,0.449098796
28.88289078,0.468734172
28.38808999,0.502601549
27.77691917,0.544434046
27.19083002,0.584549792
26.69270768,0.618644517
26.33084325,0.643412868
26.15531458,0.655427189
26.0477373,0.662790476
25.9185184,0.671635056
25.79910173,0.679808708
25.70194608,0.686458671
25.62315654,0.691851539
25.64589171,0.690295396
25.7757719,0.681405553
25.92635984,0.671098337
26.0448656,0.662987033
26.17432408,0.654126055
26.40746682,0.638168253
26.8900172,0.605139373
27.4853829,0.564388681
28.03419603,0.526824349
28.35942768,0.504563384
28.35112201,0.505131877
27.79504689,0.543193267
27.22387299,0.582288116
26.90879904,0.603853822
26.77803959,0.612803848
26.69574533,0.618436601
26.7756537,0.612967153
26.99649151,0.59785158
27.36621491,0.572545312
27.81417061,0.541884316
28.33983318,0.505904558
28.86611812,0.469882202
29.27154365,0.442132247
29.32509058,0.438467147
29.12979421,0.451834499
28.72462356,0.479567007
28.47546479,0.496621051
28.44308291,0.498837477
28.63884036,0.485438566
29.01590629,0.459629727
29.40334806,0.433110698
29.84771489,0.402695348
30.05967832,0.388187195
30.23449239,0.376221786
29.93862485,0.396472881
29.22023328,0.445644262
28.52485479,0.493240479
28.28836389,0.50942745
28.31022664,0.507931022
28.27875253,0.510085315
28.23674965,0.512960264
28.25533447,0.511688199
28.40891249,0.501176322
28.72656609,0.479434048
29.10829885,0.453305781
29.42004848,0.431967613
29.70229063,0.412649128
29.95908573,0.395072405
30.18691858,0.379478046
30.39676839,0.365114564
30.58048149,0.352540047
30.71820764,0.343113175
30.76849454,0.339671213
30.68586528,0.345326896
30.68707126,0.345244351
30.76140758,0.340156291
31.07481462,0.318704679
31.56850637,0.284913212
32.33239131,0.232627969
33.25137852,0.16972652
34.00140206,0.118390041
34.14073599,0.108853123
33.58880036,0.146631179
32.59683858,0.214527481
31.61554827,0.281693359
30.75238,0.340774197
29.93698483,0.396585134
29.2973564,0.440365455
28.72280944,0.479691178
28.30329927,0.508405177
28.03815026,0.526553695
27.83143256,0.540702796
27.64246382,0.553637043
27.47927302,0.564806881
27.3839038,0.571334569
27.43744172,0.567670086
27.85364607,0.53918236
28.80356825,0.47416352
29.91489847,0.398096868
30.88435063,0.331741271
31.52316598,0.288016602
31.96915874,0.257489963
32.20086735,0.241630322
32.03699099,0.252847084
31.74563083,0.272789664
31.49064074,0.290242841
31.21505685,0.309105591
30.89086895,0.331295114
30.52954315,0.356026597
30.10236438,0.385265485
29.57566527,0.42131619
28.96104826,0.463384567
28.39379593,0.502210997
27.9022275,0.535857131
27.48657514,0.564307076
27.32208571,0.5755658
27.35963981,0.572995354
27.60254312,0.556369475
28.08956373,0.523034624
28.65861696,0.484084928
29.22332123,0.445432902
29.76785427,0.408161528
30.29285315,0.372227196
30.7963409,0.337765227
31.32024718,0.301905682
31.74188888,0.273045787
32.16975145,0.243760096
32.64384521,0.211310043
33.06567072,0.182437567
33.3968919,0.15976664
33.57784763,0.147380856
33.54131514,0.149881376
33.31683588,0.165246194
33.02362465,0.185315473
32.75701179,0.203564187
32.50185488,0.221028782
32.23458579,0.239322413
31.93313966,0.259955343
31.54024571,0.286847554
31.07031718,0.319012513
30.63758014,0.348631844
30.3777346,0.366417359
30.25789333,0.374620074
30.08454202,0.386485362
29.83985086,0.403233613
29.43830075,0.430718309
29.17234599,0.448921979
29.26165206,0.442809292
